conversation_id,turn_index,speaker_role,TOXICITY,SEVERE_TOXICITY,IDENTITY_ATTACK,INSULT,PROFANITY,THREAT,INCOHERENT,UNSUBSTANTIAL,SPAM,INFLAMMATORY,LIKELY_TO_REJECT,ATTACK_ON_AUTHOR,ATTACK_ON_COMMENTER,OBSCENE,AFFINITY_EXPERIMENTAL,COMPASSION_EXPERIMENTAL,CURIOSITY_EXPERIMENTAL,NUANCE_EXPERIMENTAL,PERSONAL_STORY_EXPERIMENTAL,REASONING_EXPERIMENTAL,RESPECT_EXPERIMENTAL,SEXUALLY_EXPLICIT,FLIRTATION
2925,1,assigned_mentor,0.027913637,0.0013256073,0.005512681,0.015568925,0.022696527,0.008686432,0.69080544,0.32549274,0.9590444,0.2675489,0.68376094,0.7320935,0.59201556,0.6781896,0.4809408,0.3150431,0.72123295,0.8571585,0.6387433,0.93629813,0.7665964,0.013210886,0.2562732
2926,1,assigned_mentor,0.030270588,0.0014781952,0.0056236745,0.013250912,0.018734055,0.009048914,0.9329897,0.7323667,0.29713464,0.1413373,0.9016353,0.058581788,0.32026994,0.310454,0.17470787,0.11892974,0.8485904,0.010786851,0.20850164,0.0013818754,0.6502518,0.014449406,0.2939966
2927,1,assigned_mentor,0.013068704,0.000872612,0.003348306,0.007911879,0.013029462,0.007094103,0.9228721,0.72937065,0.2827544,0.1377831,0.87011415,0.032921456,0.105907686,0.48116544,0.10591581,0.072964646,0.74413526,0.015513112,0.16480204,0.0,0.548159,0.00937737,0.24249116
2928,1,assigned_mentor,0.01608456,0.0011014938,0.004180758,0.008956885,0.014361672,0.008375733,0.895126,0.57761544,0.7149663,0.097943075,0.7634769,0.039247982,0.2331224,0.3632547,0.11207716,0.1665997,0.5473905,0.029496934,0.18186447,0.061485615,0.6242366,0.013387818,0.24311349
2930,1,assigned_mentor,0.017969469,0.0010967255,0.004162259,0.009051885,0.014361672,0.0071717775,0.9352236,0.72770995,0.3240147,0.13881008,0.8813663,0.031257503,0.0966223,0.5049169,0.09478993,0.07050485,0.85268605,0.00985831,0.17498808,0.00031631312,0.49380696,0.009082484,0.21191642
2932,1,assigned_mentor,0.04290464,0.0011634827,0.0049577127,0.01961243,0.019143965,0.007883795,0.7553892,0.355185,0.93607247,0.15581511,0.5481918,0.57263947,0.21641539,0.2956968,0.49014556,0.36519355,0.62636894,0.6757607,0.07647514,0.86135083,0.79927295,0.008846575,0.20751965
2934,1,assigned_mentor,0.029917045,0.0015449524,0.0058826595,0.013592913,0.020578653,0.0100069,0.7082374,0.40686962,0.7583483,0.13053833,0.84656245,0.175161,0.7572944,0.18347871,0.25620747,0.08499429,0.8832967,0.13093191,0.20453176,0.12897071,0.66737586,0.014862247,0.2223992
2934,4,assigned_mentor,0.016712861,0.0010824203,0.0051797,0.008690883,0.015215653,0.009722093,0.80384845,0.60817045,0.7584491,0.19630758,0.82125884,0.028866896,0.12081194,0.37490565,0.07731628,0.10406192,0.64594984,0.051475808,0.08677887,0.11663312,0.61189264,0.011913388,0.24882147
2935,1,assigned_mentor,0.018849092,0.0010299683,0.005401687,0.010400894,0.016342908,0.008686432,0.86156464,0.6119627,0.48700625,0.1300354,0.8427242,0.3979147,0.17750862,0.22738221,0.12580243,0.23238951,0.83384645,0.24461357,0.24157377,0.28672606,0.6242366,0.012621114,0.26216388
2936,1,assigned_mentor,0.011623607,0.0010347366,0.0035887922,0.008576883,0.014703264,0.0084793,0.9329897,0.751994,0.7083658,0.20475031,0.883303,0.063243315,0.59201556,0.44449705,0.5038678,0.38564676,0.6637877,0.033701003,0.41028866,0.04975334,0.76775455,0.010615891,0.23678933
2937,1,assigned_mentor,0.016210219,0.00093460083,0.0035887922,0.00983089,0.015249812,0.008077981,0.89032257,0.68959266,0.6311939,0.17034489,0.80966896,0.63410884,0.6481288,0.2832965,0.5176505,0.32987934,0.809654,0.08909962,0.44040865,0.10297128,0.85003275,0.010910776,0.30186838
2938,1,assigned_mentor,0.02343543,0.0010251999,0.004384246,0.012338906,0.015830519,0.007883795,0.8230905,0.71929497,0.7591529,0.09976165,0.8131796,0.2866888,0.32088146,0.43703866,0.3348248,0.25620604,0.8355382,0.0412869,0.42739934,0.04975334,0.73560685,0.010321004,0.23518886
2938,3,assigned_mentor,0.013131535,0.0010156631,0.0044582416,0.008291881,0.015079016,0.008349842,0.95148325,0.4144711,0.9761621,0.1008397,0.9248177,0.018499441,0.07841734,0.41219336,0.29427168,0.13451281,0.51704913,0.072093494,0.34510955,0.11038311,0.8166465,0.011736456,0.25013843
2939,1,assigned_mentor,0.033334624,0.0016498566,0.0073995716,0.013706914,0.019690514,0.010835429,0.92029834,0.5041128,0.7794219,0.13869879,0.7783967,0.052770667,0.21632177,0.51172996,0.411122,0.22300851,0.64782226,0.15097088,0.39312378,0.2725479,0.71637076,0.0115595255,0.3418412
2940,2,assigned_mentor,0.033806015,0.0013160706,0.00569767,0.014732921,0.01805087,0.009281937,0.78512335,0.4627197,0.9590444,0.21050766,0.4885791,0.06741356,0.11093834,0.4308593,0.820405,0.4604559,0.7444243,0.39138553,0.6616925,0.5219741,0.85045075,0.011736456,0.23546037
2941,1,assigned_mentor,0.043399423,0.0013542175,0.0073625734,0.021094928,0.019212283,0.008168601,0.73695374,0.43056753,0.8253275,0.14635885,0.5854045,0.6370308,0.8363204,0.14130294,0.83808017,0.66175216,0.7122509,0.6116239,0.60196847,0.7585182,0.81163174,0.0136827035,0.21635519
2942,1,assigned_mentor,0.019226074,0.0010299683,0.0037182847,0.009982891,0.016479544,0.008116818,0.92643577,0.7325468,0.39069054,0.13732369,0.8441247,0.039866596,0.2481445,0.34707144,0.13270746,0.14640224,0.87795293,0.019394176,0.15477188,0.008533804,0.6379401,0.01020305,0.2134073
2943,1,assigned_mentor,0.023317585,0.0012874603,0.0046247323,0.01306091,0.016547862,0.008867673,0.88613635,0.65707046,0.93607247,0.100779,0.7301,0.23708464,0.31872272,0.1955689,0.71184844,0.41094556,0.75497496,0.16807398,0.5040907,0.33122915,0.82802474,0.011323617,0.22733298
2944,1,assigned_mentor,0.019226074,0.0010824203,0.0051797,0.011692902,0.01805087,0.008090926,0.623595,0.16811536,0.62679327,0.025536211,0.31832877,0.010014174,0.03658977,0.14476255,0.68358016,0.2707451,0.7321645,0.50573206,0.6494878,0.642008,0.80574083,0.013269863,0.26931635
2945,1,assigned_mentor,0.012440401,0.0010585785,0.0055866763,0.008557882,0.015728042,0.008867673,0.8323839,0.61250937,0.6037535,0.14513859,0.6973085,0.09525601,0.34143913,0.25167277,0.49928698,0.38564745,0.6751093,0.10646603,0.31707925,0.1842873,0.85368294,0.011913388,0.20417169
2945,3,assigned_mentor,0.021314176,0.001206398,0.004384246,0.011122898,0.015932998,0.008841781,0.5771729,0.5984865,0.53327614,0.094422944,0.9212673,0.3534426,0.31116852,0.32300174,0.41594055,0.26103324,0.5677861,0.056164473,0.3689464,0.14134121,0.7764668,0.01102873,0.2665786
2946,1,assigned_mentor,0.011309455,0.001001358,0.004402745,0.008253881,0.014498309,0.008259222,0.7940346,0.5218603,0.8253275,0.077215746,0.6637191,0.109295435,0.31297055,0.14614935,0.6625515,0.41094556,0.7470242,0.30235288,0.25881764,0.43422264,0.88320553,0.010026119,0.24321361
2947,1,assigned_mentor,0.014765122,0.0012493134,0.0045137387,0.0084818825,0.016752819,0.009644418,0.7980881,0.5873086,0.77531326,0.1580342,0.92452145,0.014265769,0.064818844,0.39849362,0.10759854,0.10248536,0.8165743,0.042394627,0.24157377,0.05948446,0.5574575,0.014626338,0.2548789
2949,1,assigned_mentor,0.021196328,0.0010585785,0.006030651,0.011844902,0.016957775,0.009126588,0.7446147,0.5686129,0.7581089,0.38364878,0.7636651,0.58476865,0.6903389,0.3659907,0.4809416,0.2371112,0.6422088,0.51181555,0.20453176,0.7457074,0.8722683,0.010556913,0.22297971
2954,1,assigned_mentor,0.01859777,0.0012588501,0.003903274,0.00979289,0.015181494,0.008867673,0.917682,0.72937065,0.44948724,0.1799954,0.81893617,0.15308978,0.4095102,0.46515796,0.22748208,0.13845639,0.4391003,0.058545597,0.31247792,0.08916523,0.7178743,0.011677479,0.2028647
2955,1,assigned_mentor,0.017341165,0.000910759,0.0039402717,0.0103248935,0.014703264,0.007547205,0.82872605,0.71972054,0.5145675,0.12604548,0.7031855,0.06645508,0.42149213,0.3474022,0.5717977,0.2230082,0.88377935,0.08641282,0.56837523,0.0686341,0.7022567,0.009613278,0.17146523
2956,1,assigned_mentor,0.014765122,0.0010108948,0.0049577127,0.00975489,0.015967157,0.007974415,0.6923122,0.56483954,0.85026324,0.066180415,0.7582504,0.14622903,0.30255008,0.16303243,0.5314927,0.295208,0.71188647,0.40838572,0.5851045,0.6612617,0.87313074,0.010792822,0.18952495
2957,1,assigned_mentor,0.010869644,0.00094890594,0.0029413297,0.007816878,0.013644327,0.006977591,0.89032257,0.7602969,0.3819905,0.14291881,0.948278,0.038173977,0.11568519,0.585443,0.27726778,0.1305884,0.60970867,0.016474659,0.35939887,0.00015689313,0.65800804,0.009318393,0.33920646
2959,1,assigned_mentor,0.012817383,0.0009393692,0.0039957687,0.008044879,0.015044857,0.00756015,0.8707479,0.50970995,0.77367014,0.021620568,0.9333354,0.0682448,0.021738596,0.14971355,0.11207716,0.08233943,0.80575705,0.006049327,0.17841746,7.858439e-05,0.6189774,0.010262027,0.27546653
2960,1,assigned_mentor,0.012314741,0.0011205673,0.003903274,0.008367881,0.014771583,0.008336896,0.95578974,0.64032733,0.68718266,0.060806118,0.84656245,0.036792323,0.12942563,0.24407136,0.29854152,0.17903294,0.5828422,0.07721052,0.5314375,0.14446045,0.8263979,0.011382594,0.25517967
2961,1,assigned_mentor,0.026499467,0.0016021729,0.005364689,0.012110904,0.020920247,0.009048914,0.93309873,0.6316168,0.548659,0.07833733,0.9203619,0.0255534,0.22690935,0.28072855,0.21934268,0.15846217,0.7937617,0.018415017,0.42309713,0.0056244074,0.55187017,0.015334064,0.21935199
2962,1,assigned_mentor,0.05131592,0.0014591217,0.00847251,0.02122384,0.01893901,0.009411395,0.47353634,0.40519246,0.5872637,0.14449303,0.78887165,0.52387464,0.40569425,0.3991522,0.7662786,0.6379342,0.85191965,0.47384804,0.60843676,0.64124364,0.8405011,0.010085096,0.26555812
2966,1,assigned_mentor,0.034277402,0.0014591217,0.0058086636,0.013402912,0.017299367,0.012233571,0.788652,0.39674413,0.72817814,0.16376206,0.68397695,0.18813908,0.26330113,0.3783135,0.35378018,0.2610316,0.6826769,0.13755284,0.5116262,0.33210155,0.7178743,0.011441571,0.18597558
2968,1,assigned_mentor,0.036162965,0.001001358,0.006030651,0.01819439,0.017436003,0.008052089,0.70113164,0.47498766,0.93607247,0.10189075,0.64078814,0.31981027,0.217316,0.12739001,0.33010924,0.39066955,0.74644625,0.41405264,0.34038833,0.62686074,0.8036809,0.008669644,0.22917888
2968,3,assigned_mentor,0.014576632,0.0012493134,0.0037737815,0.008576883,0.014532468,0.008220384,0.9295512,0.751994,0.21717267,0.11860621,0.8634086,0.0245468,0.056555778,0.4552744,0.4809416,0.36519355,0.46055984,0.0073521486,0.26317877,0.024089102,0.8010355,0.012031343,0.24450965
2969,1,assigned_mentor,0.020960633,0.0009441376,0.0039587705,0.011578901,0.015488927,0.007624879,0.83502054,0.6664181,0.71441036,0.20051199,0.6920129,0.40144718,0.65082186,0.42178166,0.4207658,0.21834926,0.95579815,0.08909962,0.18532889,0.07923507,0.7223931,0.010379982,0.244109
2970,1,assigned_mentor,0.034277402,0.0011062622,0.004384246,0.01617693,0.014054239,0.0074048014,0.42698404,0.49144596,0.47380066,0.072161205,0.90646464,0.4078997,0.2995905,0.07077638,0.363303,0.29520884,0.6366062,0.19985782,0.24157341,0.4507798,0.8570207,0.0076080547,0.18661146
2971,1,assigned_mentor,0.009613037,0.00076293945,0.003144818,0.0074558756,0.01265371,0.0076119336,0.83466136,0.75339055,0.6097454,0.11109712,0.88781524,0.2546209,0.5002939,0.222083,0.31599724,0.15040241,0.68362415,0.023366122,0.3356849,0.040477633,0.7852125,0.008256803,0.22354624
2976,2,assigned_mentor,0.012063419,0.0006246567,0.0029968263,0.00808288,0.0118680475,0.007314181,0.7139929,0.72937065,0.54215896,0.120472334,0.90460205,0.64569485,0.20785719,0.19568937,0.10257033,0.08769178,0.6051023,0.013605767,0.1383993,0.028246943,0.6799654,0.0069298176,0.21034546
2977,1,assigned_mentor,0.021314176,0.0010156631,0.004643231,0.011578901,0.013985921,0.0078449575,0.9113543,0.5796763,0.60641706,0.15705629,0.8912144,0.06861907,0.6239604,0.5065583,0.104239516,0.09472134,0.88666344,0.05974574,0.103914276,0.028246943,0.71336776,0.008197826,0.25566465
2978,1,assigned_mentor,0.06104896,0.0015163422,0.0049577127,0.022319598,0.02071529,0.00780612,0.83466136,0.69372743,0.389628,0.26450986,0.83761907,0.13393085,0.376344,0.585443,0.102570616,0.08233969,0.88618445,0.03691611,0.13517593,0.010013426,0.56871057,0.009495324,0.20365013
2979,1,assigned_mentor,0.019477395,0.0009012222,0.0051427023,0.011046898,0.0147374235,0.007586042,0.6910699,0.3933591,0.86076206,0.2791954,0.48350546,0.60379875,0.72761667,0.2577949,0.7223729,0.2610316,0.71188647,0.7204357,0.14163987,0.7918813,0.8715775,0.009023507,0.28881922
2980,1,assigned_mentor,0.013131535,0.0011062622,0.0049577127,0.008405882,0.014942379,0.00866054,0.89032257,0.6846276,0.69008756,0.14866936,0.69211286,0.05933701,0.41774213,0.39325127,0.21934204,0.1424192,0.5499311,0.20350364,0.34038714,0.34673107,0.83305717,0.011323617,0.2641226
2981,1,assigned_mentor,0.008544922,0.000667572,0.003089321,0.0072468747,0.012448754,0.00713294,0.91581106,0.57397026,0.93607247,0.058191076,0.9667209,0.09821069,0.06260948,0.20466477,0.18892685,0.10248536,0.62451196,0.028460601,0.29879752,0.054561757,0.7333361,0.00855169,0.33260095
2982,1,assigned_mentor,0.02449606,0.0011873245,0.005438685,0.01302291,0.019212283,0.009385503,0.62358004,0.36800435,0.82670116,0.16551118,0.6505377,0.29853413,0.7242534,0.45779514,0.7471439,0.38564676,0.7151675,0.7116895,0.5001738,0.84258497,0.85982597,0.010969753,0.22804898
2983,1,assigned_mentor,0.015644746,0.0010728836,0.005956655,0.009545889,0.016137952,0.008945347,0.81637806,0.41084188,0.93607247,0.09483599,0.6469824,0.06984534,0.12258333,0.19578664,0.27303553,0.31504107,0.8808756,0.6404319,0.35939887,0.7349806,0.7846284,0.012385205,0.25038546
2983,3,assigned_mentor,0.016587202,0.001115799,0.0040512653,0.009678889,0.016479544,0.008259222,0.8280334,0.62296516,0.6158872,0.24047294,0.74714065,0.24149013,0.8336173,0.2681999,0.7223729,0.52269715,0.76687586,0.09317896,0.70249844,0.1570362,0.78989094,0.011854411,0.22156894
2984,1,assigned_mentor,0.012880214,0.00094890594,0.0040512653,0.007987879,0.014054239,0.0074048014,0.9329897,0.65414596,0.6918826,0.09818077,0.7969073,0.092450745,0.1371087,0.45938873,0.08968775,0.048771895,0.44521222,0.03476678,0.11932864,0.02657067,0.656453,0.012739069,0.2842588
2985,1,assigned_mentor,0.026263772,0.0010204315,0.0042732526,0.013706914,0.014259194,0.007547205,0.30191457,0.30318496,0.43351182,0.14462258,0.87923026,0.40435112,0.091337435,0.096984625,0.5038678,0.20460525,0.71922344,0.72499436,0.50409114,0.829918,0.8544739,0.008433735,0.19322804
2985,3,assigned_mentor,0.027088705,0.00096797943,0.0053276913,0.014314918,0.014703264,0.0073789097,0.89032257,0.48678866,0.6803555,0.23439401,0.766772,0.12618497,0.6155056,0.46688858,0.09095509,0.28050852,0.73187643,0.5209735,0.05792167,0.60875267,0.7493062,0.009259416,0.24729471
2986,1,assigned_mentor,0.051810697,0.0019454956,0.008842488,0.020837102,0.019895468,0.011922873,0.74915695,0.43970776,0.49529827,0.57135683,0.7600421,0.95872223,0.59201556,0.5019362,0.4717014,0.18324591,0.8595457,0.51689845,0.27196327,0.6959949,0.79194045,0.012326228,0.3307762
2987,1,assigned_mentor,0.026028076,0.0012493134,0.0057346676,0.012490907,0.017436003,0.0075083673,0.89032257,0.5999764,0.49596512,0.32942593,0.8244099,0.2317287,0.76654565,0.585443,0.35853884,0.47810662,0.8900026,0.090452924,0.51341206,0.07600678,0.62575126,0.010733845,0.1988087
2988,1,assigned_mentor,0.01608456,0.0009536743,0.00414376,0.008918885,0.015249812,0.008103873,0.83466136,0.6861515,0.6004291,0.10117473,0.87923026,0.16776699,0.2872253,0.36359558,0.15358402,0.09228302,0.90030754,0.03799988,0.1383993,0.023270652,0.5934462,0.010792822,0.23520775
2988,3,assigned_mentor,0.016712861,0.00088214874,0.0058086636,0.010248893,0.015079016,0.007974415,0.71368,0.51449895,0.7594768,0.15019515,0.41628432,0.6150999,0.28778735,0.092785314,0.662552,0.5333542,0.7994008,0.80521154,0.5060548,0.8146738,0.84011006,0.00896453,0.2965811
2989,2,assigned_mentor,0.08479069,0.0025367737,0.019776696,0.028832749,0.038906425,0.013165667,0.63626224,0.45755434,0.93607247,0.16105916,0.6794984,0.4889643,0.09892366,0.17837664,0.49928698,0.4929198,0.84085745,0.8622027,0.49432364,0.8795843,0.7373123,0.01958042,0.23862952
2990,1,assigned_mentor,0.019477395,0.0008201599,0.0040142676,0.011160898,0.013473531,0.007754337,0.83466136,0.6451887,0.73431563,0.12661915,0.8944726,0.59640646,0.30709523,0.27595538,0.18892528,0.39066955,0.85345155,0.08243042,0.09685791,0.17458853,0.8408534,0.008197826,0.1848051
2990,3,assigned_mentor,0.044883765,0.0011348724,0.0061046463,0.019741343,0.016411226,0.007741391,0.89032257,0.6488291,0.42163792,0.2970016,0.7731966,0.17831352,0.7572944,0.40910718,0.2645936,0.5942046,0.72611946,0.39703074,0.1383993,0.6220392,0.7556256,0.009849187,0.19265874
2991,1,assigned_mentor,0.10956833,0.0039100647,0.007917541,0.021803947,0.037403382,0.1319513,0.673973,0.51739997,0.854505,0.2769482,0.766772,0.61407113,0.387995,0.49467182,0.86591107,0.6549103,0.83410686,0.6655706,0.60325855,0.83570254,0.88252884,0.022647234,0.3247747
2992,1,assigned_mentor,0.01633588,0.0007247925,0.0032743104,0.009089886,0.012414595,0.007637825,0.77723,0.73784256,0.5107518,0.1832216,0.86978924,0.6898156,0.53309333,0.3071912,0.12580243,0.10744269,0.6208023,0.024373438,0.1648026,0.053590957,0.732769,0.007401635,0.19208792
2994,1,assigned_mentor,0.014450971,0.0009536743,0.0039772694,0.008956885,0.014156717,0.007365964,0.96773803,0.57178795,0.8253275,0.19362226,0.6043914,0.39418897,0.30301145,0.43305546,0.18180253,0.19173165,0.7107929,0.25227943,0.49432543,0.38987118,0.80632913,0.009731233,0.24526024
2995,1,assigned_mentor,0.028502874,0.001168251,0.007843546,0.013440913,0.016821137,0.0076119336,0.7355399,0.40140775,0.4985253,0.26235706,0.46243358,0.2647121,0.3898479,0.33437455,0.06319489,0.052972503,0.9513838,0.82849324,0.07482619,0.70243853,0.65800804,0.013210886,0.2447394
2996,1,assigned_mentor,0.024142517,0.0012588501,0.017867407,0.010856897,0.018665737,0.00866054,0.7065547,0.6834235,0.69616127,0.22826377,0.8313327,0.15393963,0.39610913,0.37606403,0.12580372,0.094721004,0.609709,0.09045299,0.25015506,0.19243622,0.6736572,0.012621114,0.26276347
2997,1,assigned_mentor,0.034984488,0.001373291,0.00984143,0.015188923,0.018597418,0.008129764,0.8923894,0.6045687,0.8253275,0.101341695,0.8112084,0.13881971,0.02805273,0.1721304,0.37285462,0.26587802,0.92169774,0.30952635,0.32169995,0.3578706,0.7464419,0.012562137,0.33595398
2998,1,assigned_mentor,0.032156147,0.001373291,0.00621564,0.014960921,0.018187506,0.008285114,0.9329897,0.6875016,0.3901894,0.12948434,0.87923026,0.04005499,0.33043522,0.30490297,0.29427427,0.10564658,0.93504685,0.033701215,0.30333814,0.009271503,0.6471633,0.01020305,0.22547483
2999,1,assigned_mentor,0.016587202,0.0008869171,0.00466173,0.010552894,0.016342908,0.008129764,0.7467651,0.44193465,0.93504626,0.097596586,0.8126237,0.1455943,0.21488622,0.102970764,0.5268742,0.3651927,0.8125383,0.4197394,0.37855807,0.63047206,0.7881361,0.0101440735,0.23254114
3000,1,assigned_mentor,0.014639461,0.0011587143,0.0044582416,0.008899884,0.015967157,0.008815889,0.9025726,0.72937065,0.64772266,0.0986402,0.8616696,0.21955243,0.3235721,0.22528285,0.105915576,0.09472134,0.88666344,0.022364557,0.07158562,0.0063453363,0.7054665,0.013564749,0.27576086
3001,1,assigned_mentor,0.02249265,0.00088214874,0.0039402717,0.011768902,0.014088398,0.007145886,0.774708,0.5026147,0.82726306,0.17576751,0.5500087,0.08224581,0.41246197,0.29670745,0.44872296,0.2707451,0.82984513,0.5879556,0.28529286,0.7265578,0.7969245,0.0072836806,0.19673477
3003,1,assigned_mentor,0.031684756,0.0011968613,0.010803374,0.016784932,0.01893901,0.008194493,0.7610698,0.40675992,0.7179424,0.14193481,0.48822835,0.081688896,0.6136011,0.10685464,0.41594002,0.3957104,0.8567592,0.7751824,0.09786457,0.87526536,0.7608137,0.009495324,0.25903678
3004,1,assigned_mentor,0.018849092,0.0008249283,0.0052166977,0.010894896,0.014600786,0.0076507707,0.83466136,0.59052896,0.84282744,0.16259621,0.653939,0.6153457,0.051203612,0.45540842,0.25208217,0.3651927,0.7624985,0.46405444,0.25015506,0.5644191,0.7951643,0.009318393,0.3402659
3006,1,assigned_mentor,0.049584184,0.0018882751,0.011469335,0.024511116,0.03464781,0.0079873605,0.44387567,0.090289846,0.77016973,0.14285095,0.13615263,0.38661513,0.16574256,0.585443,0.899687,0.7266164,0.7338932,0.9168058,0.8568009,0.94735634,0.8501427,0.015687928,0.26860023
3008,1,assigned_mentor,0.013257195,0.0008773804,0.005105704,0.009146886,0.015864678,0.008414571,0.47048983,0.567805,0.7738677,0.1705631,0.8860704,0.6409301,0.2739482,0.22553343,0.30710298,0.10564644,0.7854425,0.6173663,0.22465543,0.79430825,0.78638136,0.010438959,0.41932458
3009,1,assigned_mentor,0.015142105,0.0008535385,0.0036997858,0.0092228865,0.013473531,0.008582866,0.7712882,0.40675122,0.50716215,0.084001824,0.5279933,0.045816977,0.20813787,0.25170246,0.3919266,0.36519355,0.40220535,0.14759436,0.41881037,0.21555991,0.7683341,0.009967142,0.32006317
3010,1,assigned_mentor,0.041915078,0.001373291,0.00932346,0.0198058,0.02249157,0.008440462,0.8209073,0.5119955,0.59175384,0.210844,0.6653153,0.33449364,0.47647977,0.28857392,0.85890913,0.46800238,0.8424093,0.7278225,0.5187893,0.79188174,0.8796428,0.011677479,0.35014787
3011,1,assigned_mentor,0.020231359,0.0013637543,0.0047727237,0.0105148945,0.019622196,0.009592636,0.6866503,0.38509342,0.9761621,0.068078525,0.8103699,0.4027312,0.07466751,0.14330238,0.5628993,0.31996724,0.73922807,0.31132755,0.48850426,0.60269976,0.8651556,0.01686747,0.21994916
3012,1,assigned_mentor,0.027206551,0.0012302399,0.0058086636,0.01306091,0.01764096,0.009722093,0.59952277,0.5872636,0.70343983,0.18606228,0.8102563,0.42515117,0.3412113,0.3057889,0.118925996,0.35500538,0.6226564,0.29518107,0.53325653,0.52510935,0.6689434,0.011264639,0.2203805
3013,1,assigned_mentor,0.01822079,0.0009775162,0.0036812867,0.010172892,0.014395831,0.0077025536,0.8876534,0.6890157,0.7423383,0.22185802,0.7612765,0.3804162,0.6227221,0.53625286,0.6520947,0.48549518,0.79723257,0.25613344,0.5060548,0.3855226,0.85829246,0.007961918,0.2592513
3014,1,assigned_mentor,0.028502874,0.001168251,0.004994711,0.014162917,0.01764096,0.008841781,0.7551749,0.58327204,0.676268,0.10039721,0.58879995,0.2234229,0.5476876,0.20324358,0.401509,0.3249133,0.8347577,0.2370053,0.27196327,0.31544015,0.8110422,0.011736456,0.19027688
3015,1,assigned_mentor,0.049584184,0.0012683868,0.0054756827,0.021417208,0.02023706,0.0072753434,0.8555181,0.5424366,0.7020409,0.17872687,0.6841047,0.18812971,0.66446495,0.21426305,0.42559898,0.39066917,0.96701276,0.24843924,0.41028866,0.12743601,0.7102933,0.008492713,0.24741668
3015,3,assigned_mentor,0.049336795,0.0017642975,0.0076955543,0.018129934,0.023584666,0.00967031,0.81911457,0.5076525,0.6220867,0.12529388,0.63462913,0.19085297,0.01883841,0.49195793,0.5584592,0.12668301,0.83254355,0.3591924,0.7096358,0.40295592,0.6926639,0.013505772,0.34849447
3016,1,assigned_mentor,0.012943043,0.0009536743,0.0040327664,0.008538882,0.014566627,0.008103873,0.8842852,0.58829594,0.93607247,0.043722358,0.9042258,0.021229282,0.12655306,0.13325688,0.37285462,0.15846251,0.874027,0.06707845,0.28082925,0.0902912,0.729937,0.010379982,0.21280733
3016,3,assigned_mentor,0.008293601,0.0009393692,0.0038107792,0.0073988754,0.013678487,0.007832011,0.93019676,0.6071199,0.93607247,0.08262399,0.653939,0.21545091,0.09986782,0.26531842,0.2112324,0.25620604,0.60970867,0.103614636,0.08501213,0.26902294,0.8971386,0.010379982,0.2927271
3016,5,assigned_mentor,0.029917045,0.0012874603,0.00621564,0.014960921,0.017845914,0.00967031,0.5760215,0.3998988,0.7897314,0.14785762,0.66016567,0.47109956,0.55314916,0.27431628,0.29000965,0.41094518,0.6161734,0.7295548,0.44040865,0.85525817,0.7665959,0.0115595255,0.21089682
3016,7,assigned_mentor,0.022256956,0.00092983246,0.0057346676,0.012566907,0.014942379,0.0074306927,0.89032257,0.2733012,0.8611348,0.08766773,0.26573524,0.07851203,0.026577216,0.2497082,0.5628993,0.36008972,0.72381926,0.6327271,0.5314375,0.6801487,0.86802614,0.008787598,0.20349588
3016,9,assigned_mentor,0.015770407,0.0008773804,0.002885833,0.009260887,0.014361672,0.00756015,0.8268474,0.7217632,0.44130915,0.15423442,0.82614195,0.12313415,0.6267264,0.33724153,0.3028185,0.08769178,0.5347266,0.058545597,0.32634157,0.07815442,0.656453,0.009731233,0.23403528
3017,1,assigned_mentor,0.021667719,0.0009250641,0.006474625,0.012452906,0.015557245,0.008336896,0.50675356,0.5592731,0.3698132,0.22071533,0.7780416,0.738816,0.8700306,0.1051203,0.61555785,0.66175336,0.8263286,0.5301707,0.27196422,0.6351225,0.8665486,0.009082484,0.2011826
3018,1,assigned_mentor,0.024731753,0.0008678436,0.0050317086,0.01313691,0.014566627,0.008414571,0.5930396,0.43333083,0.45563167,0.13909648,0.9098698,0.25808862,0.5318726,0.14302965,0.4809416,0.68071157,0.76828724,0.33501393,0.60196847,0.51638395,0.80986345,0.0072541917,0.2333154
3019,1,assigned_mentor,0.03109552,0.0012493134,0.006511623,0.014808921,0.019075647,0.009359611,0.50877535,0.4467561,0.7809113,0.1531299,0.5854045,0.3448286,0.59201556,0.12473949,0.35853884,0.45294684,0.7298605,0.5939428,0.16818035,0.7095699,0.75620127,0.01102873,0.18494265
3020,1,assigned_mentor,0.023317585,0.0010919571,0.0051797,0.0116169015,0.017367685,0.008492245,0.4704223,0.40473205,0.5575059,0.069958694,0.7206309,0.61045223,0.035918348,0.113924496,0.38714695,0.2853879,0.73274064,0.47778893,0.6241382,0.6240485,0.69905245,0.011323617,0.19645944
3021,1,assigned_mentor,0.024967449,0.0012779236,0.0054756827,0.013516913,0.01490822,0.008375733,0.87999654,0.5912187,0.430848,0.43679896,0.57836217,0.5563489,0.17032672,0.7236964,0.7950987,0.20909315,0.7577949,0.24843924,0.4713455,0.47653452,0.86802614,0.010792822,0.27466565
